"Plot Title: DO_01"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °C (LGR S/N: 20645539, SEN S/N: 20645539)","Coupler Attached (LGR S/N: 20645539)","Host Connected (LGR S/N: 20645539)","Coupler Detached (LGR S/N: 20645539)","End Of File (LGR S/N: 20645539)"
472,07/17/19 01:15:00 PM,7.10,8.46,,,,
473,07/17/19 01:30:00 PM,6.52,8.58,,,,
474,07/17/19 01:45:00 PM,6.54,8.66,,,,
475,07/17/19 02:00:00 PM,6.56,8.78,,,,
476,07/17/19 02:15:00 PM,6.57,8.88,,,,
477,07/17/19 02:30:00 PM,6.60,9.08,,,,
478,07/17/19 02:45:00 PM,6.57,9.22,,,,
479,07/17/19 03:00:00 PM,6.54,9.18,,,,
480,07/17/19 03:15:00 PM,6.61,9.26,,,,
481,07/17/19 03:30:00 PM,6.56,9.58,,,,
482,07/17/19 03:45:00 PM,6.56,9.68,,,,
483,07/17/19 04:00:00 PM,6.51,9.72,,,,
484,07/17/19 04:15:00 PM,6.48,9.62,,,,
485,07/17/19 04:30:00 PM,6.46,9.52,,,,
486,07/17/19 04:45:00 PM,6.42,9.42,,,,
487,07/17/19 05:00:00 PM,6.38,9.30,,,,
488,07/17/19 05:15:00 PM,6.32,9.16,,,,
489,07/17/19 05:30:00 PM,6.30,9.04,,,,
490,07/17/19 05:45:00 PM,6.25,8.92,,,,
491,07/17/19 06:00:00 PM,6.20,8.78,,,,
492,07/17/19 06:15:00 PM,6.11,8.62,,,,
493,07/17/19 06:30:00 PM,5.99,8.44,,,,
494,07/17/19 06:45:00 PM,5.87,8.28,,,,
495,07/17/19 07:00:00 PM,5.77,8.12,,,,
496,07/17/19 07:15:00 PM,5.67,7.98,,,,
497,07/17/19 07:30:00 PM,5.59,7.84,,,,
498,07/17/19 07:45:00 PM,5.50,7.70,,,,
499,07/17/19 08:00:00 PM,5.43,7.60,,,,
500,07/17/19 08:15:00 PM,5.37,7.50,,,,
501,07/17/19 08:30:00 PM,5.31,7.38,,,,
502,07/17/19 08:45:00 PM,5.26,7.28,,,,
503,07/17/19 09:00:00 PM,5.21,7.18,,,,
504,07/17/19 09:15:00 PM,5.18,7.08,,,,
505,07/17/19 09:30:00 PM,5.13,7.00,,,,
506,07/17/19 09:45:00 PM,5.09,6.92,,,,
507,07/17/19 10:00:00 PM,5.05,6.84,,,,
508,07/17/19 10:15:00 PM,5.02,6.76,,,,
509,07/17/19 10:30:00 PM,5.01,6.70,,,,
510,07/17/19 10:45:00 PM,4.98,6.64,,,,
511,07/17/19 11:00:00 PM,4.98,6.56,,,,
512,07/17/19 11:15:00 PM,4.99,6.50,,,,
513,07/17/19 11:30:00 PM,4.97,6.44,,,,
514,07/17/19 11:45:00 PM,4.95,6.38,,,,
515,07/18/19 12:00:00 AM,4.93,6.32,,,,
516,07/18/19 12:15:00 AM,4.91,6.26,,,,
517,07/18/19 12:30:00 AM,4.89,6.18,,,,
518,07/18/19 12:45:00 AM,4.87,6.12,,,,
519,07/18/19 01:00:00 AM,4.85,6.06,,,,
520,07/18/19 01:15:00 AM,4.83,6.00,,,,
521,07/18/19 01:30:00 AM,4.80,5.94,,,,
522,07/18/19 01:45:00 AM,4.79,5.90,,,,
523,07/18/19 02:00:00 AM,4.77,5.84,,,,
524,07/18/19 02:15:00 AM,4.74,5.80,,,,
525,07/18/19 02:30:00 AM,4.72,5.74,,,,
526,07/18/19 02:45:00 AM,4.70,5.70,,,,
527,07/18/19 03:00:00 AM,4.67,5.66,,,,
528,07/18/19 03:15:00 AM,4.66,5.64,,,,
529,07/18/19 03:30:00 AM,4.64,5.60,,,,
530,07/18/19 03:45:00 AM,4.63,5.56,,,,
531,07/18/19 04:00:00 AM,4.61,5.54,,,,
532,07/18/19 04:15:00 AM,4.60,5.52,,,,
533,07/18/19 04:30:00 AM,4.59,5.48,,,,
534,07/18/19 04:45:00 AM,4.58,5.44,,,,
535,07/18/19 05:00:00 AM,4.56,5.44,,,,
536,07/18/19 05:15:00 AM,4.55,5.42,,,,
537,07/18/19 05:30:00 AM,4.54,5.40,,,,
538,07/18/19 05:45:00 AM,4.53,5.36,,,,
539,07/18/19 06:00:00 AM,4.53,5.34,,,,
540,07/18/19 06:15:00 AM,4.52,5.32,,,,
541,07/18/19 06:30:00 AM,4.52,5.30,,,,
542,07/18/19 06:45:00 AM,4.53,5.30,,,,
543,07/18/19 07:00:00 AM,4.55,5.30,,,,
544,07/18/19 07:15:00 AM,4.61,5.30,,,,
545,07/18/19 07:30:00 AM,4.67,5.30,,,,
546,07/18/19 07:45:00 AM,4.71,5.30,,,,
547,07/18/19 08:00:00 AM,4.77,5.30,,,,
548,07/18/19 08:15:00 AM,4.86,5.34,,,,
549,07/18/19 08:30:00 AM,4.96,5.38,,,,
550,07/18/19 08:45:00 AM,5.08,5.46,,,,
551,07/18/19 09:00:00 AM,5.23,5.62,,,,
552,07/18/19 09:15:00 AM,5.34,5.86,,,,
553,07/18/19 09:30:00 AM,5.46,6.04,,,,
554,07/18/19 09:45:00 AM,5.58,6.30,,,,
555,07/18/19 10:00:00 AM,5.68,6.52,,,,
556,07/18/19 10:15:00 AM,5.79,6.82,,,,
557,07/18/19 10:30:00 AM,5.88,7.08,,,,
558,07/18/19 10:45:00 AM,5.99,7.36,,,,
559,07/18/19 11:00:00 AM,6.07,7.70,,,,
560,07/18/19 11:15:00 AM,6.15,8.06,,,,
561,07/18/19 11:30:00 AM,6.20,8.36,,,,
562,07/18/19 11:45:00 AM,6.24,8.62,,,,
563,07/18/19 12:00:00 PM,6.27,8.74,,,,
564,07/18/19 12:15:00 PM,6.33,8.98,,,,
565,07/18/19 12:30:00 PM,6.36,9.42,,,,
566,07/18/19 12:45:00 PM,6.40,9.78,,,,
567,07/18/19 01:00:00 PM,6.38,10.06,,,,
568,07/18/19 01:15:00 PM,6.35,10.16,,,,
569,07/18/19 01:30:00 PM,6.38,10.18,,,,
570,07/18/19 01:45:00 PM,6.40,10.46,,,,
571,07/18/19 02:00:00 PM,6.35,10.54,,,,
572,07/18/19 02:15:00 PM,6.34,10.46,,,,
573,07/18/19 02:27:48 PM,,,Logged,,,
574,07/18/19 02:28:02 PM,,,,Logged,,
575,07/18/19 02:28:27 PM,,,,Logged,,Logged
