"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
05,31,19,13:37:47,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
05,31,19,13:39:12,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
05,31,19,14:05:00,  -0.14,  31.0,  553.20,   2.745,  560.98,   2.947,1.75726,1.72576,1.75755,1.72593,0
05,31,19,14:29:23,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
05,31,19,14:30:00,   4.77,  27.8,  756.42,  22.756,  488.75,   8.567,1.75747,1.71289,1.75672,1.73397,0
05,31,19,14:35:00,   4.83,  31.3,  781.68,  19.865,  510.59,  17.139,1.75843,1.70972,1.75747,1.73014,0
05,31,19,14:40:00,   4.89,  33.4,  791.90,  16.546,  517.51,  17.769,1.75985,1.70901,1.75955,1.72959,0
05,31,19,14:45:00,   4.95,  34.8,  799.87,  22.361,  522.15,  19.143,1.76130,1.70830,1.76072,1.72918,0
05,31,19,14:51:18,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
05,31,19,14:55:00,   4.80,  36.9,  788.79,  17.882,  519.56,  12.736,1.76355,1.70914,1.76280,1.72905,0
05,31,19,15:00:00,   4.50,  37.7,  778.06,  18.866,  525.60,  18.532,1.76397,1.70989,1.76401,1.72889,0
05,31,19,15:05:00,   4.26,  38.2,  763.32,  11.313,  524.36,  17.011,1.76464,1.71139,1.76455,1.72897,0
05,31,19,15:10:00,   4.72,  38.6,  791.42,  18.226,  526.61,  12.128,1.76514,1.70951,1.76518,1.72809,0
05,31,19,15:15:00,   4.42,  38.9,  787.37,  20.907,  539.10,  16.478,1.76576,1.70976,1.76535,1.72818,0
05,31,19,15:20:00,   4.44,  39.3,  779.18,  20.472,  529.87,  14.925,1.76626,1.71030,1.76580,1.72880,0
05,31,19,15:25:00,   4.35,  39.6,  771.08,  15.561,  527.13,  16.058,1.76630,1.71118,1.76593,1.72893,0
05,31,19,15:30:00,   4.17,  40.0,  786.19,  15.999,  552.02,  13.997,1.76718,1.71026,1.76685,1.72784,0
05,31,19,15:35:00,   4.26,  40.3,  765.43,  14.379,  526.29,  16.056,1.76693,1.71101,1.76701,1.72930,0
05,31,19,15:40:00,   4.09,  40.6,  746.71,  13.694,  517.36,  14.486,1.76739,1.71251,1.76710,1.72930,0
05,31,19,15:45:00,   4.13,  41.0,  746.39,  14.946,  514.26,  15.570,1.76785,1.71243,1.76710,1.72959,0
05,31,19,15:50:00,   4.26,  41.4,  820.12,  11.454,  581.21,  13.648,1.76780,1.70818,1.76764,1.72518,0
05,31,19,15:55:00,   3.58,  41.7,  736.39,  10.405,  535.46,  21.471,1.76872,1.71380,1.76801,1.72889,0
05,31,19,16:00:00,   3.46,  41.9,  700.89,  13.197,  506.48,  14.799,1.76839,1.71564,1.76830,1.73059,0
05,31,19,16:05:00,   3.95,  42.1,  737.86,  17.015,  516.33,   9.239,1.76797,1.71205,1.76839,1.72818,0
05,31,19,16:10:00,   3.17,  42.8,  734.43,  12.519,  556.61,  14.735,1.76926,1.71334,1.76843,1.72647,0
05,31,19,16:29:47,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
05,31,19,16:30:15,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
05,31,19,16:31:04,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
05,31,19,16:34:12,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
05,31,19,16:35:00,   0.08,  38.0,  480.36,   2.913,  476.06,   2.306,1.76401,1.73018,1.76414,1.73097,0
05,31,19,16:40:00,  -0.02,  38.7,  477.36,   2.960,  478.62,   2.115,1.76430,1.73051,1.76447,1.73039,0
05,31,19,16:45:00,   0.02,  38.7,  477.04,   3.469,  475.99,   2.119,1.76422,1.73080,1.76405,1.73026,0
05,31,19,16:50:00,  -0.05,  38.3,  475.34,   4.769,  478.37,   4.012,1.76414,1.73051,1.76397,1.73026,0
05,31,19,16:55:00,  -0.10,  37.9,  470.82,   3.296,  476.72,   1.715,1.76347,1.73093,1.76397,1.73097,0
05,31,19,17:00:00,  -0.06,  37.5,  465.12,   2.591,  468.51,   2.594,1.76339,1.73134,1.76360,1.73126,0
05,31,19,17:05:00,  -0.02,  37.1,  462.73,   1.861,  463.76,   2.850,1.76280,1.73147,1.76289,1.73168,0
05,31,19,17:10:00,   0.00,  36.7,  463.90,   2.797,  463.70,   1.986,1.76222,1.73164,1.76264,1.73147,0
05,31,19,17:15:00,  -0.12,  36.3,  458.45,   3.081,  465.23,   1.220,1.76180,1.73189,1.76201,1.73143,0
05,31,19,17:20:00,  -0.01,  36.0,  460.60,   1.299,  460.94,   2.991,1.76180,1.73189,1.76176,1.73189,0
05,31,19,17:25:00,  -0.01,  35.7,  459.39,   1.901,  460.11,   1.464,1.76130,1.73180,1.76135,1.73159,0
05,31,19,17:30:00,   0.00,  35.4,  458.78,   2.876,  458.65,   2.744,1.76143,1.73222,1.76147,1.73205,0
05,31,19,17:35:00,   0.02,  35.2,  456.10,   3.767,  454.98,   2.653,1.76143,1.73214,1.76101,1.73209,0
05,31,19,17:40:00,  -0.04,  35.0,  454.87,   1.907,  457.09,   1.175,1.76072,1.73226,1.76072,1.73209,0
05,31,19,17:45:00,  -0.04,  34.8,  456.68,   2.234,  458.84,   2.229,1.76085,1.73251,1.76089,1.73226,0
05,31,19,17:50:00,  -0.04,  34.6,  457.66,   1.915,  459.88,   3.491,1.76089,1.73234,1.76105,1.73218,0
05,31,19,17:55:00,   0.02,  34.5,  459.30,   2.274,  457.96,   3.086,1.76060,1.73230,1.76076,1.73239,0
05,31,19,18:00:00,  -0.02,  34.3,  458.32,   2.289,  459.46,   2.270,1.76060,1.73247,1.76068,1.73234,0
05,31,19,18:05:00,   0.01,  34.2,  456.98,   2.228,  456.55,   1.902,1.76039,1.73222,1.76076,1.73268,0
05,31,19,18:10:00,   0.01,  34.1,  456.05,   6.322,  455.72,   1.305,1.76035,1.73293,1.76039,1.73268,0
05,31,19,18:15:00,  -0.04,  34.0,  457.02,   3.978,  459.22,   4.146,1.76060,1.73239,1.76018,1.73239,0
05,31,19,18:20:00,  -0.02,  33.9,  458.22,   1.755,  459.31,   2.440,1.76043,1.73289,1.76064,1.73284,0
05,31,19,18:25:00,  -0.05,  33.9,  454.32,   2.433,  457.34,   3.083,1.76022,1.73289,1.76055,1.73284,0
05,31,19,18:30:00,   0.01,  33.8,  459.69,   3.835,  459.12,   0.785,1.76064,1.73280,1.76043,1.73272,0
05,31,19,18:35:00,  -0.08,  33.7,  455.69,   3.471,  460.01,   3.139,1.76051,1.73284,1.76047,1.73293,0
05,31,19,18:40:00,   0.03,  33.7,  457.95,   1.399,  456.51,   2.446,1.76030,1.73297,1.76022,1.73289,0
05,31,19,18:45:00,  -0.04,  33.6,  455.75,   3.782,  458.01,   2.240,1.76014,1.73247,1.76001,1.73255,0
05,31,19,18:50:00,  -0.01,  33.5,  458.14,   3.649,  458.56,   3.418,1.76030,1.73289,1.76060,1.73314,0
05,31,19,18:55:00,   0.02,  33.5,  459.21,   2.500,  457.94,   3.481,1.76018,1.73293,1.76014,1.73309,0
05,31,19,19:00:00,  -0.04,  33.5,  457.52,   1.999,  459.67,   2.915,1.76010,1.73301,1.76030,1.73264,0
05,31,19,19:05:00,   0.02,  33.4,  460.13,   2.539,  459.09,   2.106,1.76026,1.73276,1.76018,1.73284,0
05,31,19,19:10:00,  -0.01,  33.4,  462.85,   3.197,  463.18,   1.510,1.76014,1.73230,1.76030,1.73264,0
05,31,19,19:15:00,  -0.08,  33.4,  464.51,   2.574,  469.16,   1.365,1.76005,1.73234,1.76022,1.73214,0
05,31,19,19:20:00,  -0.06,  33.3,  464.52,   2.539,  467.76,   2.283,1.76014,1.73276,1.76035,1.73247,0
05,31,19,19:25:00,  -0.04,  33.3,  464.20,   3.019,  466.38,   2.950,1.76043,1.73272,1.76026,1.73251,0
05,31,19,19:30:00,  -0.01,  33.2,  462.88,   3.844,  463.25,   3.799,1.75989,1.73276,1.75980,1.73268,0
05,31,19,19:35:00,  -0.02,  33.2,  460.56,   3.288,  461.51,   1.483,1.76001,1.73247,1.75976,1.73259,0
05,31,19,19:40:00,  -0.05,  33.1,  460.00,   2.213,  462.65,   1.266,1.75976,1.73272,1.76005,1.73280,0
05,31,19,19:45:00,   0.00,  33.0,  462.91,   2.964,  462.82,   4.657,1.75955,1.73276,1.75993,1.73272,0
05,31,19,19:50:00,  -0.11,  32.9,  458.57,   3.877,  464.85,   3.383,1.75951,1.73243,1.75960,1.73259,0
05,31,19,19:55:00,  -0.05,  32.7,  458.95,   2.357,  461.53,   3.395,1.75918,1.73268,1.75939,1.73255,0
05,31,19,20:00:00,  -0.03,  32.7,  458.76,   3.310,  460.67,   2.280,1.75914,1.73276,1.75930,1.73272,0
05,31,19,20:05:00,  -0.03,  32.6,  459.55,   3.991,  461.35,   3.218,1.75914,1.73259,1.75914,1.73251,0
05,31,19,20:10:00,  -0.02,  32.6,  461.75,   2.618,  462.59,   3.035,1.75964,1.73289,1.75935,1.73301,0
05,31,19,20:15:00,  -0.02,  32.5,  462.44,   2.242,  463.57,   3.181,1.75939,1.73264,1.75968,1.73272,0
05,31,19,20:20:00,   0.00,  32.5,  461.54,   3.688,  461.43,   4.190,1.75930,1.73284,1.75947,1.73297,0
05,31,19,20:25:00,  -0.04,  32.4,  458.99,   2.122,  461.00,   2.215,1.75880,1.73268,1.75930,1.73297,0
05,31,19,20:30:00,  -0.05,  32.3,  459.91,   2.375,  462.70,   1.880,1.75926,1.73289,1.75922,1.73272,0
05,31,19,20:35:00,   0.02,  32.3,  463.57,   3.658,  462.53,   3.719,1.75930,1.73259,1.75918,1.73259,0
05,31,19,20:40:00,  -0.07,  32.2,  461.65,   6.011,  465.63,   2.314,1.75901,1.73268,1.75885,1.73239,0
05,31,19,20:45:00,  -0.03,  32.2,  459.44,   1.717,  461.08,   4.613,1.75880,1.73293,1.75889,1.73276,0
05,31,19,20:50:00,   0.02,  32.1,  463.70,   2.855,  462.36,   1.461,1.75901,1.73272,1.75897,1.73272,0
05,31,19,20:55:00,  -0.02,  32.1,  461.98,   2.335,  463.38,   3.760,1.75889,1.73297,1.75893,1.73259,0
05,31,19,21:00:00,  -0.04,  32.0,  457.53,   1.766,  459.79,   3.192,1.75876,1.73314,1.75876,1.73301,0
05,31,19,21:05:00,  -0.00,  31.9,  461.07,   4.980,  461.24,   1.640,1.75901,1.73280,1.75876,1.73280,0
