Date,Time,Voltage (V)
8/7/2019,6:00:00 AM,0.2515
8/7/2019,6:15:00 AM,0.2505
8/7/2019,6:30:00 AM,0.2525
8/7/2019,6:45:00 AM,0.2535
8/7/2019,7:00:00 AM,0.2525
8/7/2019,7:15:00 AM,0.256
8/7/2019,7:30:00 AM,0.253
8/7/2019,7:45:00 AM,0.254
8/7/2019,8:00:00 AM,0.2505
8/7/2019,8:15:00 AM,0.249
8/7/2019,8:30:00 AM,0.2455
8/7/2019,8:45:00 AM,0.244
8/7/2019,9:00:00 AM,0.2425
8/7/2019,9:15:00 AM,0.243
8/7/2019,9:30:00 AM,0.24
8/7/2019,9:45:00 AM,0.237
8/7/2019,10:00:00 AM,0.234
8/7/2019,10:15:00 AM,0.2315
8/7/2019,10:30:00 AM,0.2275
8/7/2019,10:45:00 AM,0.227
8/7/2019,11:00:00 AM,0.222
8/7/2019,11:15:00 AM,0.221
8/7/2019,11:30:00 AM,0.2195
8/7/2019,11:45:00 AM,0.2135
8/7/2019,12:00:00 PM,0.214
8/7/2019,12:15:00 PM,0.2125
8/7/2019,12:30:00 PM,0.21
8/7/2019,12:45:00 PM,0.211
8/7/2019,1:00:00 PM,0.207
8/7/2019,1:15:00 PM,0.207
8/7/2019,1:30:00 PM,0.2055
8/7/2019,1:45:00 PM,0.2035
8/7/2019,2:00:00 PM,0.2025
8/7/2019,2:15:00 PM,0.2
8/7/2019,2:30:00 PM,0.1975
8/7/2019,2:45:00 PM,0.199
8/7/2019,3:00:00 PM,0.1955
8/7/2019,3:15:00 PM,0.197
8/7/2019,3:30:00 PM,0.1945
8/7/2019,3:45:00 PM,0.194
8/7/2019,4:00:00 PM,0.1925
8/7/2019,4:15:00 PM,0.1935
8/7/2019,4:30:00 PM,0.1905
8/7/2019,4:45:00 PM,0.1935
8/7/2019,5:00:00 PM,0.192
8/7/2019,5:15:00 PM,0.1915
8/7/2019,5:30:00 PM,0.1955
8/7/2019,5:45:00 PM,0.196
8/7/2019,6:00:00 PM,0.1985
8/7/2019,6:15:00 PM,0.1985
8/7/2019,6:30:00 PM,0.2005
8/7/2019,6:45:00 PM,0.2025
8/7/2019,7:00:00 PM,0.2065
8/7/2019,7:15:00 PM,0.2115
8/7/2019,7:30:00 PM,0.215
8/7/2019,7:45:00 PM,0.2155
8/7/2019,8:00:00 PM,0.2205
8/7/2019,8:15:00 PM,0.2195
8/7/2019,8:30:00 PM,0.2245
8/7/2019,8:45:00 PM,0.225
8/7/2019,9:00:00 PM,0.228
8/7/2019,9:15:00 PM,0.2305
8/7/2019,9:30:00 PM,0.2305
8/7/2019,9:45:00 PM,0.233
8/7/2019,10:00:00 PM,0.2345
8/7/2019,10:15:00 PM,0.2375
8/7/2019,10:30:00 PM,0.2375
8/7/2019,10:45:00 PM,0.2385
8/7/2019,11:00:00 PM,0.2395
8/7/2019,11:15:00 PM,0.242
8/7/2019,11:30:00 PM,0.2435
8/7/2019,11:45:00 PM,0.2455
8/8/2019,12:00:00 AM,0.2455
8/8/2019,12:15:00 AM,0.247
8/8/2019,12:30:00 AM,0.248
8/8/2019,12:45:00 AM,0.2485
8/8/2019,1:00:00 AM,0.25
8/8/2019,1:15:00 AM,0.2505
8/8/2019,1:30:00 AM,0.253
8/8/2019,1:45:00 AM,0.2535
8/8/2019,2:00:00 AM,0.255
8/8/2019,2:15:00 AM,0.2555
8/8/2019,2:30:00 AM,0.256
8/8/2019,2:45:00 AM,0.2555
8/8/2019,3:00:00 AM,0.2565
8/8/2019,3:15:00 AM,0.2555
8/8/2019,3:30:00 AM,0.255
8/8/2019,3:45:00 AM,0.254
8/8/2019,4:00:00 AM,0.257
8/8/2019,4:15:00 AM,0.2535
8/8/2019,4:30:00 AM,0.2515
8/8/2019,4:45:00 AM,0.251
8/8/2019,5:00:00 AM,0.2515
8/8/2019,5:15:00 AM,0.249
8/8/2019,5:30:00 AM,0.2475
8/8/2019,5:45:00 AM,0.249
8/8/2019,6:00:00 AM,0.25
8/8/2019,6:15:00 AM,0.25
8/8/2019,6:30:00 AM,0.252
8/8/2019,6:45:00 AM,0.252
8/8/2019,7:00:00 AM,0.2495
8/8/2019,7:15:00 AM,0.2495
8/8/2019,7:30:00 AM,0.2475
8/8/2019,7:45:00 AM,0.2485
8/8/2019,8:00:00 AM,0.246
8/8/2019,8:15:00 AM,0.243
8/8/2019,8:30:00 AM,0.2405
8/8/2019,8:45:00 AM,0.2365
8/8/2019,9:00:00 AM,0.236
8/8/2019,9:15:00 AM,0.232
8/8/2019,9:30:00 AM,0.231
8/8/2019,9:45:00 AM,0.227
8/8/2019,10:00:00 AM,0.227
8/8/2019,10:15:00 AM,0.2245
8/8/2019,10:30:00 AM,0.222
8/8/2019,10:45:00 AM,0.2185
8/8/2019,11:00:00 AM,0.2195
8/8/2019,11:15:00 AM,0.2155
8/8/2019,11:30:00 AM,0.213
