"Month","Day","Year","Time","Flux","Temperature (C)","CO2 Soil (ppm) ","CO2 Soil STD (ppm)","CO2 ATM (ppm)","CO2 ATM STD (ppm)","Mode"
07,10,19,11:23:17,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,1
07,10,19,16:15:00,   0.80,  19.1,  320.10,   1.688,  274.46,   3.924,1.75089,1.74822,1.75093,1.75176,0
07,10,19,16:30:00,   0.80,  18.6,  322.98,   4.652,  277.80,   4.618,1.75005,1.74739,1.75055,1.75147,0
07,10,19,16:45:00,   0.86,  17.9,  322.54,   2.672,  273.74,   2.103,1.74943,1.74760,1.74951,1.75180,0
07,10,19,17:00:00,   0.91,  17.3,  325.66,   4.160,  274.13,   5.561,1.74922,1.74755,1.74914,1.75222,0
07,10,19,17:15:00,   0.90,  16.8,  328.40,   5.060,  277.51,   3.051,1.74876,1.74764,1.74885,1.75201,0
07,10,19,17:30:00,   0.92,  16.3,  329.50,   2.743,  277.35,   4.395,1.74814,1.74751,1.74780,1.75147,0
07,10,19,17:45:00,   0.91,  15.7,  330.24,   5.273,  278.79,   3.674,1.74730,1.74760,1.74751,1.75172,0
07,10,19,18:00:00,   0.97,  15.0,  332.09,   2.832,  277.13,   2.426,1.74672,1.74718,1.74664,1.75180,0
07,10,19,18:15:00,   1.01,  14.4,  336.23,   3.162,  278.86,   3.666,1.74614,1.74718,1.74622,1.75172,0
07,10,19,18:30:00,   1.08,  13.9,  344.89,   3.409,  283.50,   3.069,1.74614,1.74697,1.74622,1.75193,0
07,10,19,18:45:00,   1.14,  13.6,  348.30,   3.696,  283.45,   4.267,1.74584,1.74685,1.74572,1.75189,0
07,10,19,19:00:00,   1.11,  13.2,  349.21,   2.530,  286.02,   4.312,1.74555,1.74680,1.74564,1.75197,0
07,10,19,19:15:00,   1.28,  12.9,  356.77,   4.685,  284.33,   5.439,1.74539,1.74643,1.74530,1.75205,0
07,10,19,19:30:00,   1.33,  12.6,  360.91,   5.516,  285.51,   3.482,1.74535,1.74597,1.74522,1.75205,0
07,10,19,19:45:00,   1.30,  12.3,  360.68,   6.616,  287.12,   5.117,1.74526,1.74601,1.74489,1.75193,0
07,10,19,20:00:00,   1.41,  12.1,  365.31,   4.832,  285.06,   3.910,1.74484,1.74622,1.74484,1.75247,0
07,10,19,20:15:00,   1.47,  11.8,  369.24,   6.877,  285.68,   4.821,1.74493,1.74584,1.74439,1.75222,0
07,10,19,20:30:00,   1.43,  11.6,  368.79,   5.838,  287.87,   2.006,1.74447,1.74568,1.74451,1.75218,0
07,10,19,20:45:00,   1.52,  11.5,  373.18,   6.983,  287.14,   2.957,1.74476,1.74539,1.74435,1.75243,0
07,10,19,21:00:00,   1.50,  11.2,  374.53,   6.425,  289.51,   4.436,1.74443,1.74539,1.74426,1.75260,0
07,10,19,21:15:00,   1.52,  11.0,  378.13,   5.242,  291.69,   7.334,1.74426,1.74543,1.74393,1.75272,0
07,10,19,21:30:00,   1.60,  10.8,  381.68,   5.984,  290.74,   5.912,1.74397,1.74489,1.74393,1.75260,0
07,10,19,21:45:00,   1.67,  10.6,  387.28,   4.414,  292.55,   7.585,1.74393,1.74497,1.74355,1.75243,0
07,10,19,22:00:00,   1.64,  10.5,  384.44,   5.298,  291.17,   4.744,1.74397,1.74522,1.74376,1.75247,0
07,10,19,22:15:00,   1.79,  10.4,  391.71,   5.753,  290.34,   5.171,1.74384,1.74464,1.74359,1.75280,0
07,10,19,22:30:00,   1.72,  10.3,  390.64,   6.111,  292.81,   6.914,1.74418,1.74493,1.74355,1.75260,0
07,10,19,22:45:00,   1.76,  10.3,  395.00,   5.869,  295.22,   5.127,1.74397,1.74455,1.74384,1.75285,0
07,10,19,23:00:00,   1.78,  10.2,  393.10,   4.515,  292.29,   5.567,1.74393,1.74484,1.74351,1.75280,0
07,10,19,23:15:00,   1.89,  10.2,  401.88,   6.928,  294.58,   5.383,1.74401,1.74418,1.74389,1.75297,0
07,10,19,23:30:00,   1.97,  10.3,  407.79,   7.012,  295.84,   6.420,1.74422,1.74389,1.74435,1.75297,0
07,10,19,23:45:00,   1.91,  10.3,  405.77,   6.851,  297.45,   4.321,1.74447,1.74422,1.74418,1.75293,0
07,11,19,00:00:00,   1.87,  10.3,  401.84,   4.905,  295.86,   7.259,1.74414,1.74443,1.74414,1.75314,0
07,11,19,00:15:00,   1.96,  10.2,  408.40,   6.206,  297.24,   7.437,1.74439,1.74393,1.74393,1.75305,0
07,11,19,00:30:00,   2.09,  10.1,  414.25,   6.668,  295.75,   5.447,1.74439,1.74393,1.74397,1.75285,0
07,11,19,00:45:00,   2.03,  10.2,  414.72,   5.571,  299.48,   4.526,1.74422,1.74360,1.74418,1.75280,0
07,11,19,01:00:00,   2.11,  10.4,  418.71,   6.871,  298.98,   9.137,1.74484,1.74355,1.74443,1.75310,0
07,11,19,01:15:00,   2.02,  10.6,  416.40,   6.246,  301.67,   6.183,1.74484,1.74376,1.74480,1.75289,0
07,11,19,01:30:00,   2.08,  10.8,  420.88,   7.428,  302.67,   4.564,1.74535,1.74339,1.74514,1.75285,0
07,11,19,01:45:00,   2.21,  10.8,  424.59,   7.060,  298.90,   6.575,1.74501,1.74322,1.74501,1.75310,0
07,11,19,02:00:00,   2.18,  11.0,  425.11,   6.619,  301.40,   7.619,1.74539,1.74318,1.74526,1.75301,0
07,11,19,02:15:00,   2.18,  11.0,  426.37,   7.083,  302.46,   4.031,1.74526,1.74268,1.74547,1.75297,0
07,11,19,02:30:00,   2.28,  11.1,  430.20,   7.760,  300.97,   6.983,1.74551,1.74264,1.74535,1.75297,0
07,11,19,02:45:00,   2.20,  11.2,  429.21,   6.455,  304.41,   7.444,1.74572,1.74297,1.74564,1.75301,0
07,11,19,03:00:00,   2.27,  11.2,  430.15,   6.607,  301.08,   6.015,1.74568,1.74259,1.74530,1.75293,0
07,11,19,03:15:00,   2.28,  11.3,  434.16,   7.853,  304.72,   7.811,1.74580,1.74239,1.74518,1.75239,0
07,11,19,03:30:00,   2.21,  11.3,  429.01,   8.236,  303.63,   7.091,1.74564,1.74276,1.74572,1.75289,0
07,11,19,03:45:00,   2.34,  11.1,  434.11,   8.560,  301.47,   7.225,1.74564,1.74268,1.74547,1.75297,0
07,11,19,04:00:00,   2.49,  11.0,  442.86,   7.122,  301.56,   7.005,1.74564,1.74180,1.74522,1.75318,0
07,11,19,04:15:00,   2.45,  11.1,  443.60,   9.258,  304.58,   6.940,1.74589,1.74184,1.74555,1.75276,0
07,11,19,04:30:00,   2.39,  11.3,  441.30,   8.081,  305.43,   6.915,1.74593,1.74193,1.74601,1.75285,0
07,11,19,04:45:00,   2.49,  11.5,  444.65,   7.918,  303.39,   7.538,1.74614,1.74180,1.74593,1.75314,0
07,11,19,05:00:00,   2.45,  11.5,  444.18,   7.162,  305.33,   6.381,1.74622,1.74197,1.74601,1.75289,0
07,11,19,05:15:00,   2.44,  11.7,  444.27,   9.336,  305.75,   3.410,1.74614,1.74172,1.74614,1.75247,0
07,11,19,05:30:00,   2.39,  11.7,  441.01,   6.245,  305.22,   6.475,1.74593,1.74201,1.74601,1.75276,0
07,11,19,05:45:00,   2.44,  11.6,  444.56,   7.477,  305.84,   5.316,1.74622,1.74164,1.74614,1.75264,0
07,11,19,06:00:00,   2.47,  11.6,  448.71,   9.974,  308.60,   8.768,1.74626,1.74147,1.74610,1.75264,0
07,11,19,06:15:00,   2.56,  11.6,  451.20,   7.984,  305.65,   7.139,1.74622,1.74134,1.74626,1.75318,0
07,11,19,06:30:00,   2.50,  11.6,  448.73,   9.683,  306.51,   9.156,1.74639,1.74159,1.74618,1.75314,0
07,11,19,06:45:00,   2.46,  11.6,  442.62,   9.098,  303.23,   8.460,1.74655,1.74209,1.74601,1.75318,0
07,11,19,07:00:00,   2.52,  11.5,  445.18,  12.531,  301.93,   6.806,1.74643,1.74159,1.74597,1.75318,0
07,11,19,07:15:00,   2.53,  11.5,  444.52,   9.395,  300.72,   8.700,1.74639,1.74209,1.74610,1.75322,0
07,11,19,07:30:00,   2.45,  11.4,  440.37,   5.266,  301.06,   8.295,1.74626,1.74218,1.74585,1.75339,0
07,11,19,07:45:00,   2.58,  11.8,  448.85,  10.117,  302.53,   7.382,1.74680,1.74130,1.74643,1.75339,0
07,11,19,08:00:00,   2.43,  12.3,  441.35,   7.090,  303.47,   6.525,1.74685,1.74193,1.74647,1.75285,0
07,11,19,08:15:00,   2.20,  13.6,  425.92,   7.468,  300.77,   7.715,1.74693,1.74130,1.74685,1.75214,0
07,11,19,08:30:00,   2.11,  16.4,  410.93,   6.738,  290.88,   7.085,1.74801,1.74101,1.74772,1.75068,0
07,11,19,08:45:00,   2.07,  20.6,  403.59,   7.315,  286.12,   4.223,1.75222,1.74093,1.75164,1.75026,0
07,11,19,09:00:00,   2.00,  24.9,  408.14,   4.558,  294.69,   4.150,1.75643,1.74097,1.75626,1.74918,0
07,11,19,09:15:00,   1.62,  25.7,  400.04,   3.313,  308.15,   6.670,1.75751,1.74209,1.75747,1.74943,0
07,11,19,09:30:00,   1.64,  26.1,  392.81,   7.075,  299.58,   3.860,1.75768,1.74205,1.75743,1.74951,0
07,11,19,09:45:00,   1.76,  25.1,  393.14,   7.497,  293.46,   4.791,1.75643,1.74201,1.75630,1.74972,0
07,11,19,10:00:00,   1.73,  25.6,  382.03,   4.567,  283.88,   5.938,1.75685,1.74276,1.75680,1.75085,0
07,11,19,10:15:00,   1.46,  28.6,  364.26,   6.171,  281.58,   7.123,1.75835,1.74176,1.75785,1.74893,0
07,11,19,10:30:00,   1.43,  31.0,  368.95,   3.637,  287.87,   3.786,1.76047,1.74180,1.76001,1.74789,0
07,11,19,10:45:00,   1.48,  32.2,  367.88,   2.831,  283.73,   4.829,1.76072,1.74093,1.76080,1.74810,0
07,11,19,11:00:00,   1.41,  33.2,  368.74,   3.548,  288.65,   3.856,1.76201,1.74130,1.76193,1.74760,0
07,11,19,11:15:33,  -0.00,  -0.0,   -0.00,  -0.000,   -0.00,  -0.000,2
